id,timestamp,latitude,longitude,altitude,heading,satellites,speed_gnss,event_code,total_odometer_m,gsm_signal_strength,battery_voltage_v,battery_current_a,gnss_status,gnss_pdop,gnss_hdop,sleep_mode,ignition,movement,active_gsm_operator,DeviceId
7790,2026-01-04 08:17:39,30.0027770,31.0892020,89,161,14,88,0,485956,5,14600,3629,1,10,7,0,1,1,60202,2147483647
7789,2026-01-04 08:17:34,30.0038250,31.0887780,92,159,13,88,0,485832,5,14620,3629,1,16,8,0,1,1,60202,2147483647
7788,2026-01-04 08:17:29,30.0048700,31.0883270,95,159,13,89,0,485708,5,14617,3629,1,16,8,0,1,1,60202,2147483647
7787,2026-01-04 08:17:25,30.0057250,31.0879550,96,160,14,83,0,485607,5,14615,3629,1,13,7,0,1,1,60202,2147483647
7786,2026-01-04 08:17:20,30.0067120,31.0875350,98,159,14,77,0,485490,5,14603,3629,1,13,7,0,1,1,60202,2147483647
7785,2026-01-04 08:17:15,30.0075950,31.0871320,100,157,13,77,0,485384,5,14610,3629,1,16,8,0,1,1,60202,2147483647
7784,2026-01-04 08:17:10,30.0084870,31.0867170,100,158,13,81,0,485277,5,14599,3629,1,11,7,0,1,1,60202,2147483647
7783,2026-01-04 08:17:05,30.0094130,31.0862800,100,157,13,87,0,485166,5,14589,3629,1,16,8,0,1,1,60202,2147483647
7782,2026-01-04 08:17:00,30.0104180,31.0857870,98,156,13,94,0,485045,5,14600,3629,1,15,8,0,1,1,60202,2147483647
7781,2026-01-04 08:16:56,30.0112920,31.0853400,96,157,13,92,0,484939,5,14583,3629,1,16,8,0,1,1,60202,2147483647
7780,2026-01-04 08:16:52,30.0121700,31.0849350,94,158,13,87,0,484834,5,14602,3629,1,15,8,0,1,1,60202,2147483647
7779,2026-01-04 08:16:48,30.0130150,31.0845720,91,159,13,79,0,484733,5,14574,3629,1,16,8,0,1,1,60202,2147483647
7778,2026-01-04 08:16:43,30.0139950,31.0841700,88,161,14,69,0,484618,5,14570,3629,1,13,7,0,1,1,60202,2147483647
7777,2026-01-04 08:16:39,30.0147070,31.0838970,89,161,11,58,0,484535,5,14591,3629,1,20,9,0,1,1,60202,2147483647
7776,2026-01-04 08:16:36,30.0151670,31.0837280,87,161,11,48,0,484481,5,14566,3629,1,20,9,0,1,1,60202,2147483647
7775,2026-01-04 08:16:33,30.0155520,31.0835850,85,161,11,36,0,484436,5,14594,3629,1,20,9,0,1,1,60202,2147483647
7774,2026-01-04 08:16:30,30.0158550,31.0834800,84,162,10,25,0,484401,5,14594,3629,1,14,11,0,1,1,60202,2147483647
7773,2026-01-04 08:16:27,30.0160770,31.0834030,84,156,10,15,0,484375,5,14590,3629,1,25,11,0,1,1,60202,2147483647
7772,2026-01-04 08:16:26,30.0161320,31.0833780,84,142,10,12,0,484369,5,14585,3629,1,14,11,0,1,1,60202,2147483647
7771,2026-01-04 08:16:24,30.0161880,31.0833150,83,121,10,8,0,484360,5,14582,3629,1,14,11,0,1,1,60202,2147483647
7770,2026-01-04 08:16:11,30.0162330,31.0830330,85,101,9,13,0,484332,5,14551,3629,1,16,13,0,1,1,60202,2147483647
7769,2026-01-04 08:16:08,30.0162580,31.0829150,83,112,9,14,0,484320,5,14598,3629,1,16,13,0,1,1,60202,2147483647
7768,2026-01-04 08:16:07,30.0162750,31.0828770,83,126,9,14,0,484316,5,14587,3629,1,16,13,0,1,1,60202,2147483647
7767,2026-01-04 08:16:03,30.0163750,31.0827700,80,143,9,15,0,484301,5,14567,3628,1,16,13,0,1,1,60202,2147483647
7766,2026-01-04 08:15:58,30.0165380,31.0826570,77,155,9,20,0,484280,5,14579,3628,1,27,13,0,1,1,60202,2147483647
7765,2026-01-04 08:15:54,30.0167130,31.0825930,75,168,9,24,0,484259,5,14587,3624,1,16,13,0,1,1,60202,2147483647
7764,2026-01-04 08:15:44,30.0173130,31.0823330,73,157,8,16,0,484188,5,14595,3624,1,33,16,0,1,1,60202,2147483647
7763,2026-01-04 08:15:43,30.0173580,31.0823170,73,167,8,15,0,484183,5,14600,3624,1,17,14,0,1,1,60202,2147483647
7762,2026-01-04 08:15:40,30.0174750,31.0823000,74,185,8,11,0,484169,5,14598,3624,1,33,16,0,1,1,60202,2147483647
7761,2026-01-04 08:15:38,30.0175370,31.0822950,74,169,7,10,0,484162,5,14589,3624,1,17,15,0,1,1,60202,2147483647
7760,2026-01-04 08:15:35,30.0176230,31.0822780,75,153,8,10,0,484150,5,14594,3624,1,17,14,0,1,1,60202,2147483647
7759,2026-01-04 08:15:34,30.0176420,31.0822630,76,164,8,10,0,484150,5,14593,3624,1,17,14,0,1,1,60202,2147483647
7758,2026-01-04 08:15:33,30.0176670,31.0822530,77,182,8,10,0,484147,5,14597,3624,1,17,14,0,1,1,60202,2147483647
7757,2026-01-04 08:15:30,30.0177570,31.0822980,82,207,7,10,0,484136,5,14547,3624,1,20,18,0,1,1,60202,2147483647
7756,2026-01-04 08:15:27,30.0178480,31.0824000,90,195,7,10,0,484122,5,14547,3620,1,20,18,0,1,1,60202,2147483647
7755,2026-01-04 08:15:25,30.0179080,31.0824600,94,167,6,12,0,484112,5,14529,3619,1,23,20,0,1,1,60202,2147483647
7754,2026-01-04 08:15:24,30.0179330,31.0824630,94,157,6,13,0,484107,5,14534,3619,1,23,20,0,1,1,60202,2147483647
7753,2026-01-04 08:15:23,30.0179530,31.0824600,93,141,6,14,0,484107,5,14541,3619,1,23,20,0,1,1,60202,2147483647
7752,2026-01-04 08:15:22,30.0179630,31.0824570,92,125,6,16,0,484104,5,14494,3619,1,23,20,0,1,1,60202,2147483647
7751,2026-01-04 08:15:20,30.0179800,31.0824150,91,106,6,21,0,484102,5,14544,3619,1,23,20,0,1,1,60202,2147483647
7750,2026-01-04 08:15:18,30.0180020,31.0823430,90,94,6,28,0,484094,5,14568,3618,1,23,20,0,1,1,60202,2147483647
7749,2026-01-04 08:15:07,30.0180130,31.0813820,99,84,6,41,0,484002,5,14598,3614,1,23,20,0,1,1,60202,2147483647
7748,2026-01-04 08:15:02,30.0180050,31.0807280,107,75,6,31,0,483939,5,14596,3610,1,23,20,0,1,1,60202,2147483647
7747,2026-01-04 08:14:59,30.0179430,31.0803620,114,64,6,22,0,483903,5,14602,3610,1,72,37,0,1,1,60202,2147483647
7746,2026-01-04 08:14:56,30.0178770,31.0800700,118,64,6,12,0,483874,5,14611,3605,1,23,20,0,1,1,60202,2147483647
7745,2026-01-04 08:14:08,0.0000000,0.0000000,0,0,0,0,240,483874,5,14500,3530,2,0,0,0,1,1,60202,2147483647
7744,2026-01-04 08:13:51,0.0000000,0.0000000,0,0,0,0,239,483874,5,14662,0,2,0,0,0,1,0,60202,2147483647
7743,2026-01-03 13:15:46,30.0160850,31.0784130,113,181,11,0,240,483874,5,0,3370,1,11,8,0,0,0,60202,2147483647
7742,2026-01-03 13:13:47,30.0160850,31.0784130,113,181,11,3,239,483874,5,3784,3441,1,11,8,0,0,1,60202,2147483647
7741,2026-01-03 13:13:46,30.0160850,31.0784130,113,181,11,5,0,483874,5,12439,3582,1,11,8,0,1,1,60202,2147483647
7740,2026-01-03 13:13:42,30.0160980,31.0784100,112,181,11,15,0,483871,5,12711,3582,1,11,8,0,1,1,60202,2147483647
7739,2026-01-03 13:13:33,30.0165050,31.0785420,111,194,11,26,0,483826,5,13827,3582,1,11,8,0,1,1,60202,2147483647
7738,2026-01-03 13:13:27,30.0168850,31.0787050,108,205,11,25,0,483781,5,12608,3582,1,15,8,0,1,1,60202,2147483647
7737,2026-01-03 13:13:18,30.0173370,31.0790350,102,215,11,23,0,483721,5,14548,3578,1,14,9,0,1,1,60202,2147483647
7736,2026-01-03 13:13:15,30.0174720,31.0791780,101,227,11,23,0,483701,5,12647,3577,1,15,8,0,1,1,60202,2147483647
7735,2026-01-03 13:13:10,30.0176780,31.0794170,99,223,11,12,0,483668,5,13153,3577,1,13,8,0,1,1,60202,2147483647
7734,2026-01-03 13:13:05,30.0177720,31.0795380,97,233,11,16,0,483653,5,13154,3577,1,12,7,0,1,1,60202,2147483647
7733,2026-01-03 13:13:04,30.0177880,31.0795750,97,253,12,17,0,483649,5,13313,3577,1,14,8,0,1,1,60202,2147483647
7732,2026-01-03 13:13:02,30.0178000,31.0796580,96,271,12,18,0,483641,5,14119,3577,1,13,7,0,1,1,60202,2147483647
7731,2026-01-03 13:13:01,30.0178050,31.0796950,95,258,12,20,0,483637,5,14463,3577,1,14,7,0,1,1,60202,2147483647
7730,2026-01-03 13:12:58,30.0178470,31.0798330,94,248,11,29,0,483623,5,14377,3577,1,15,8,0,1,1,60202,2147483647
7729,2026-01-03 13:12:52,30.0180180,31.0803430,88,251,11,40,0,483570,5,12674,3577,1,13,8,0,1,1,60202,2147483647
7728,2026-01-03 13:12:50,30.0180720,31.0805780,86,263,10,39,0,483547,5,12665,3577,1,16,8,0,1,1,60202,2147483647
7727,2026-01-03 13:12:41,30.0181150,31.0815820,78,267,11,29,0,483450,5,12613,3574,1,15,8,0,1,1,60202,2147483647
7726,2026-01-03 13:12:36,30.0181320,31.0820430,77,274,11,19,0,483406,5,12593,3572,1,11,8,0,1,1,60202,2147483647
7725,2026-01-03 13:12:34,30.0181180,31.0821820,76,287,11,15,0,483392,5,12555,3572,1,11,8,0,1,1,60202,2147483647
7724,2026-01-03 13:12:33,30.0181020,31.0822370,76,299,11,13,0,483387,5,12563,3572,1,11,8,0,1,1,60202,2147483647
7723,2026-01-03 13:12:32,30.0180800,31.0822780,76,311,11,12,0,483382,5,12552,3572,1,12,9,0,1,1,60202,2147483647
7722,2026-01-03 13:12:30,30.0180300,31.0823320,76,322,10,10,0,483374,5,12626,3572,1,12,9,0,1,1,60202,2147483647
7721,2026-01-03 13:12:29,30.0180120,31.0823530,76,312,10,10,0,483371,5,12867,3572,1,13,10,0,1,1,60202,2147483647
7720,2026-01-03 13:12:27,30.0179830,31.0824080,75,295,10,9,0,483365,5,12521,3572,1,12,9,0,1,1,60202,2147483647
7719,2026-01-03 13:12:25,30.0179670,31.0824620,75,282,10,9,0,483360,5,12680,3572,1,12,9,0,1,1,60202,2147483647
7718,2026-01-03 13:12:23,30.0179820,31.0825370,75,270,9,9,0,483352,5,13042,3572,1,13,9,0,1,1,60202,2147483647
7717,2026-01-03 13:12:13,30.0180680,31.0830020,76,255,11,14,0,483306,5,12545,3572,1,13,8,0,1,1,60202,2147483647
7716,2026-01-03 13:12:11,30.0180920,31.0830900,76,245,11,12,0,483297,5,12506,3572,1,11,8,0,1,1,60202,2147483647
7715,2026-01-03 13:12:09,30.0181120,31.0831520,76,256,12,12,0,483291,5,12493,3572,1,10,7,0,1,1,60202,2147483647
7714,2026-01-03 13:12:08,30.0181180,31.0831830,76,268,12,12,0,483288,5,12491,3571,1,10,7,0,1,1,60202,2147483647
7713,2026-01-03 13:12:07,30.0181180,31.0832180,77,282,12,13,0,483284,5,12517,3571,1,10,7,0,1,1,60202,2147483647
7712,2026-01-03 13:12:05,30.0181020,31.0832900,77,292,12,12,0,483277,5,12578,3569,1,10,7,0,1,1,60202,2147483647
7711,2026-01-03 13:12:03,30.0180720,31.0833480,77,306,12,13,0,483270,5,12637,3567,1,11,8,0,1,1,60202,2147483647
7710,2026-01-03 13:12:01,30.0180320,31.0833900,77,323,12,15,0,483264,5,12877,3567,1,12,7,0,1,1,60202,2147483647
7709,2026-01-03 13:11:57,30.0179080,31.0834700,78,336,12,20,0,483249,5,13979,3567,1,12,7,0,1,1,60202,2147483647
7708,2026-01-03 13:11:55,30.0178180,31.0835000,78,352,12,22,0,483238,5,14221,3567,1,13,7,0,1,1,60202,2147483647
7707,2026-01-03 13:11:50,30.0175230,31.0834680,79,2,12,16,0,483205,5,12858,3567,1,13,7,0,1,1,60202,2147483647
7706,2026-01-03 13:11:48,30.0174670,31.0834700,79,350,12,17,0,483199,5,13205,3567,1,12,7,0,1,1,60202,2147483647
7705,2026-01-03 13:11:45,30.0174000,31.0834950,78,347,12,28,0,483191,5,14134,3567,1,12,7,0,1,1,60202,2147483647
7704,2026-01-03 13:11:39,30.0169320,31.0836300,78,344,10,38,0,483138,5,14114,3567,1,16,9,0,1,1,60202,2147483647
7703,2026-01-03 13:11:28,30.0160030,31.0838950,80,345,10,42,0,483031,5,14330,3566,1,12,9,0,1,1,60202,2147483647
7702,2026-01-03 13:11:26,30.0158680,31.0839320,81,345,10,52,0,483016,5,14538,3565,1,12,9,0,1,1,60202,2147483647
7701,2026-01-03 13:11:24,30.0156630,31.0839930,81,343,10,62,0,482992,5,14537,3563,1,12,9,0,1,1,60202,2147483647
7700,2026-01-03 13:11:21,30.0152650,31.0841150,81,344,10,74,0,482947,5,14546,3563,1,12,9,0,1,1,60202,2147483647
7699,2026-01-03 13:11:16,30.0143770,31.0844050,82,342,10,86,0,482844,5,14535,3563,1,12,9,0,1,1,60202,2147483647
7698,2026-01-03 13:11:11,30.0133400,31.0847800,83,340,10,89,0,482723,5,14507,3563,1,14,9,0,1,1,60202,2147483647
7697,2026-01-03 13:11:07,30.0124850,31.0851280,84,339,10,89,0,482622,5,14184,3563,1,17,9,0,1,1,60202,2147483647
7696,2026-01-03 13:11:02,30.0114370,31.0856050,85,337,10,85,0,482497,5,13716,3563,1,16,10,0,1,1,60202,2147483647
7695,2026-01-03 13:10:57,30.0104170,31.0860820,84,336,9,79,0,482375,5,13179,3563,1,14,11,0,1,1,60202,2147483647
7694,2026-01-03 13:10:54,30.0098170,31.0863730,84,336,9,69,0,482303,5,12907,3563,1,14,11,0,1,1,60202,2147483647
7693,2026-01-03 13:10:51,30.0092830,31.0866320,83,337,9,57,0,482238,5,12913,3563,1,14,11,0,1,1,60202,2147483647
7692,2026-01-03 13:10:48,30.0088180,31.0868650,83,337,9,43,0,482182,5,12945,3561,1,14,11,0,1,1,60202,2147483647
7691,2026-01-03 13:10:46,30.0085530,31.0869920,82,337,9,33,0,482150,5,12929,3558,1,14,11,0,1,1,60202,2147483647
7690,2026-01-03 13:10:44,30.0083400,31.0871000,81,336,9,22,0,482124,5,12962,3563,1,14,11,0,1,1,60202,2147483647
7689,2026-01-03 13:10:28,30.0080320,31.0872680,81,333,9,8,0,482084,5,12793,3558,1,14,11,0,1,1,60202,2147483647
7688,2026-01-03 13:10:21,30.0078670,31.0873450,83,336,9,18,0,482067,5,13117,3558,1,14,11,0,1,1,60202,2147483647
7687,2026-01-03 13:10:18,30.0077470,31.0874170,84,326,9,21,0,482052,5,14082,3558,1,14,11,0,1,1,60202,2147483647
7686,2026-01-03 13:10:12,30.0074420,31.0876530,86,315,9,20,0,482011,5,12858,3554,1,19,11,0,1,1,60202,2147483647
7685,2026-01-03 13:10:10,30.0073530,31.0877650,87,301,9,16,0,481996,5,12858,3553,1,14,11,0,1,1,60202,2147483647
7684,2026-01-03 13:10:08,30.0073100,31.0878700,87,280,9,12,0,481985,5,12861,3553,1,18,11,0,1,1,60202,2147483647
7683,2026-01-03 13:10:07,30.0073050,31.0879150,88,268,9,11,0,481980,5,12847,3553,1,19,11,0,1,1,60202,2147483647
7682,2026-01-03 13:10:06,30.0072950,31.0879480,88,256,9,10,0,481977,5,12844,3553,1,14,11,0,1,1,60202,2147483647
7681,2026-01-03 13:10:05,30.0073030,31.0879830,88,244,8,10,0,481974,5,12777,3553,1,15,11,0,1,1,60202,2147483647
7680,2026-01-03 13:10:04,30.0073180,31.0880100,89,225,9,10,0,481970,5,12653,3553,1,14,11,0,1,1,60202,2147483647
7679,2026-01-03 13:10:03,30.0073370,31.0880300,89,206,9,10,0,481968,5,12615,3553,1,14,11,0,1,1,60202,2147483647
7678,2026-01-03 13:10:02,30.0073620,31.0880370,88,180,9,10,0,481963,5,12661,3553,1,14,11,0,1,1,60202,2147483647
7677,2026-01-03 13:09:59,30.0073930,31.0880270,90,167,9,14,0,481960,5,12960,3553,1,14,11,0,1,1,60202,2147483647
7676,2026-01-03 13:09:56,30.0074320,31.0880170,92,170,9,27,0,481957,5,13575,3553,1,14,11,0,1,1,60202,2147483647
7675,2026-01-03 13:09:54,30.0074950,31.0879980,93,166,8,37,0,481950,5,14292,3553,1,15,11,0,1,1,60202,2147483647
7674,2026-01-03 13:09:52,30.0076130,31.0879550,95,159,9,47,0,481936,5,14633,3551,1,14,11,0,1,1,60202,2147483647
7673,2026-01-03 13:09:47,30.0082020,31.0877250,101,161,9,58,0,481867,5,14632,3549,1,16,11,0,1,1,60202,2147483647
7672,2026-01-03 13:09:41,30.0090600,31.0873580,107,160,9,51,0,481765,5,13092,3549,1,20,11,0,1,1,60202,2147483647
7671,2026-01-03 13:09:38,30.0094750,31.0871970,108,162,7,41,0,481717,5,13121,3547,1,34,12,0,1,1,60202,2147483647
7670,2026-01-03 13:09:35,30.0098520,31.0870470,109,162,7,28,0,481672,5,13097,3544,1,16,12,0,1,1,60202,2147483647
7669,2026-01-03 13:09:32,30.0101300,31.0869350,110,162,7,15,0,481639,5,13132,3544,1,16,12,0,1,1,60202,2147483647
7668,2026-01-03 13:09:03,30.0103600,31.0868520,112,166,8,2,0,481612,5,12702,3530,1,15,11,0,1,1,60202,2147483647
7667,2026-01-03 13:08:58,30.0103700,31.0868430,112,166,8,12,0,481610,5,14002,3525,1,18,11,0,1,1,60202,2147483647
7666,2026-01-03 13:08:57,30.0103870,31.0868420,111,178,8,14,0,481610,5,14187,3525,1,27,12,0,1,1,60202,2147483647
7665,2026-01-03 13:08:55,30.0104530,31.0868480,111,190,8,17,0,481602,5,12902,3525,1,15,11,0,1,1,60202,2147483647
7664,2026-01-03 13:08:48,30.0107520,31.0869830,111,204,6,20,0,481566,5,12913,3521,1,19,13,0,1,1,60202,2147483647
7663,2026-01-03 13:08:40,30.0110180,31.0870300,108,188,6,25,0,481536,5,13678,3511,1,31,13,0,1,1,60202,2147483647
7662,2026-01-03 13:08:36,30.0112780,31.0871170,107,199,6,24,0,481506,5,12932,3507,1,16,13,0,1,1,60202,2147483647
7661,2026-01-03 13:08:32,30.0115280,31.0872320,106,205,6,12,0,481476,5,13084,3504,1,28,13,0,1,1,60202,2147483647
7660,2026-01-03 13:08:29,30.0116000,31.0872600,107,193,6,13,0,481468,5,14349,3502,1,31,13,0,1,1,60202,2147483647
7659,2026-01-03 13:08:21,30.0119050,31.0873900,103,203,6,6,0,481432,5,13124,3492,1,16,13,0,1,1,60202,2147483647
7658,2026-01-03 13:08:19,30.0119620,31.0874150,100,193,6,3,0,481432,5,13552,3490,1,11,9,0,1,1,60202,2147483647
7657,2026-01-03 13:07:01,0.0000000,0.0000000,0,0,0,0,240,481432,5,14908,3244,2,0,0,0,1,1,60202,2147483647
7656,2026-01-03 13:06:56,0.0000000,0.0000000,0,0,0,0,239,481432,5,14946,0,2,0,0,0,1,0,60202,2147483647
7655,2026-01-03 12:02:40,30.0139120,31.0883300,92,26,14,0,240,481432,5,0,3384,1,10,6,0,0,0,60202,2147483647
7654,2026-01-03 12:01:15,30.0139120,31.0883300,92,26,14,0,239,481432,5,3475,3469,1,10,6,0,0,1,60202,2147483647
7653,2026-01-03 12:00:49,30.0139120,31.0883300,92,26,15,6,0,481432,5,12502,3568,1,10,6,0,1,1,60202,2147483647
7652,2026-01-03 12:00:31,30.0132530,31.0880650,89,21,14,16,0,481355,5,12642,3567,1,15,7,0,1,1,60202,2147483647
7651,2026-01-03 12:00:28,30.0131720,31.0880350,90,21,13,27,0,481346,5,13045,3567,1,11,7,0,1,1,60202,2147483647
7650,2026-01-03 12:00:17,30.0123300,31.0876430,90,17,14,24,0,481245,5,12643,3563,1,15,7,0,1,1,60202,2147483647
7649,2026-01-03 12:00:13,30.0120480,31.0875320,90,14,15,12,0,481212,5,12680,3563,1,13,6,0,1,1,60202,2147483647
7648,2026-01-03 12:00:11,30.0119800,31.0875070,90,25,14,11,0,481204,5,13497,3563,1,10,7,0,1,1,60202,2147483647
7647,2026-01-03 11:59:53,30.0113850,31.0872370,92,19,15,21,0,481133,5,14535,3559,1,13,6,0,1,1,60202,2147483647
7646,2026-01-03 11:59:48,30.0110980,31.0871330,91,15,15,10,0,481100,5,12696,3558,1,13,6,0,1,1,60202,2147483647
7645,2026-01-03 11:59:43,30.0110220,31.0871020,92,3,15,18,0,481091,5,13622,3558,1,13,6,0,1,1,60202,2147483647
7644,2026-01-03 11:59:41,30.0109370,31.0871000,92,353,15,20,0,481081,5,14355,3558,1,13,6,0,1,1,60202,2147483647
7643,2026-01-03 11:59:38,30.0107670,31.0871720,93,334,14,16,0,481061,5,12722,3558,1,15,7,0,1,1,60202,2147483647
7642,2026-01-03 11:59:37,30.0107200,31.0871950,93,346,14,15,0,481056,5,12731,3558,1,10,7,0,1,1,60202,2147483647
7641,2026-01-03 11:59:36,30.0106800,31.0872000,94,358,15,14,0,481051,5,12729,3558,1,13,6,0,1,1,60202,2147483647
7640,2026-01-03 11:59:35,30.0106450,31.0871950,94,11,15,13,0,481047,5,12731,3558,1,13,6,0,1,1,60202,2147483647
7639,2026-01-03 11:59:33,30.0105900,31.0871720,95,26,15,14,0,481041,5,12685,3558,1,13,6,0,1,1,60202,2147483647
7638,2026-01-03 11:59:32,30.0105650,31.0871480,95,44,15,15,0,481037,5,12654,3558,1,13,6,0,1,1,60202,2147483647
7637,2026-01-03 11:59:31,30.0105450,31.0871180,96,59,15,16,0,481033,5,12581,3558,1,13,6,0,1,1,60202,2147483647
7636,2026-01-03 11:59:29,30.0105200,31.0870370,96,71,15,17,0,481025,5,12533,3558,1,14,6,0,1,1,60202,2147483647
7635,2026-01-03 11:59:28,30.0105050,31.0869920,96,61,15,17,0,481020,5,12577,3558,1,14,6,0,1,1,60202,2147483647
7634,2026-01-03 11:59:27,30.0104830,31.0869580,96,41,15,18,0,481016,5,12644,3558,1,14,6,0,1,1,60202,2147483647
7633,2026-01-03 11:59:26,30.0104530,31.0869300,96,28,15,19,0,481012,5,12727,3558,1,14,6,0,1,1,60202,2147483647
7632,2026-01-03 11:59:25,30.0104170,31.0869150,97,10,15,20,0,481008,5,12876,3558,1,14,6,0,1,1,60202,2147483647
7631,2026-01-03 11:59:24,30.0103800,31.0869070,97,353,15,21,0,481004,5,13052,3558,1,14,6,0,1,1,60202,2147483647
7630,2026-01-03 11:59:21,30.0102670,31.0869300,98,343,15,30,0,480991,5,13630,3558,1,10,6,0,1,1,60202,2147483647
7629,2026-01-03 11:59:16,30.0098950,31.0870770,97,340,15,40,0,480947,5,14525,3558,1,14,6,0,1,1,60202,2147483647
7628,2026-01-03 11:59:07,30.0090080,31.0874470,98,341,13,39,0,480842,5,12743,3556,1,14,7,0,1,1,60202,2147483647
7627,2026-01-03 11:59:00,30.0083450,31.0877130,96,342,13,29,0,480764,5,12717,3553,1,14,7,0,1,1,60202,2147483647
7626,2026-01-03 11:58:54,30.0079130,31.0878830,95,337,13,19,0,480714,5,12666,3553,1,10,7,0,1,1,60202,2147483647
7625,2026-01-03 11:58:48,30.0076350,31.0880020,96,341,13,9,0,480681,5,12993,3553,1,10,7,0,1,1,60202,2147483647
7624,2026-01-03 11:58:23,30.0067330,31.0882330,83,343,12,16,0,480577,5,12674,3549,1,15,7,0,1,1,60202,2147483647
7623,2026-01-03 11:58:21,30.0066320,31.0882530,83,354,11,13,0,480565,5,12652,3549,1,11,8,0,1,1,60202,2147483647
7622,2026-01-03 11:58:20,30.0065920,31.0882500,83,5,11,11,0,480561,5,12627,3549,1,11,8,0,1,1,60202,2147483647
7621,2026-01-03 11:58:19,30.0065570,31.0882380,84,23,9,10,0,480557,5,12592,3549,1,12,8,0,1,1,60202,2147483647
7620,2026-01-03 11:58:18,30.0065320,31.0882180,84,39,8,9,0,480554,5,12603,3549,1,13,9,0,1,1,60202,2147483647
7619,2026-01-03 11:58:16,30.0065050,31.0881850,85,58,10,10,0,480549,5,12827,3549,1,12,8,0,1,1,60202,2147483647
7618,2026-01-03 11:58:14,30.0065000,31.0881550,86,46,8,14,0,480546,5,13132,3549,1,13,10,0,1,1,60202,2147483647
7617,2026-01-03 11:58:09,30.0064530,31.0880420,87,63,7,23,0,480527,5,14552,3549,1,15,12,0,1,1,60202,2147483647
7616,2026-01-03 11:58:02,30.0062520,31.0875270,89,72,13,12,0,480479,5,12646,3544,1,14,7,0,1,1,60202,2147483647
7615,2026-01-03 11:58:01,30.0062400,31.0874780,89,89,13,10,0,480475,5,12634,3544,1,10,7,0,1,1,60202,2147483647
7614,2026-01-03 11:58:00,30.0062420,31.0874400,89,114,13,9,0,480471,5,12612,3544,1,14,7,0,1,1,60202,2147483647
7613,2026-01-03 11:57:59,30.0062550,31.0874130,89,136,13,9,0,480466,5,12612,3544,1,14,7,0,1,1,60202,2147483647
7612,2026-01-03 11:57:58,30.0062680,31.0873950,89,146,13,9,0,480466,5,12658,3544,1,14,7,0,1,1,60202,2147483647
7611,2026-01-03 11:57:57,30.0062820,31.0873850,89,160,13,9,0,480462,5,12710,3544,1,10,7,0,1,1,60202,2147483647
7610,2026-01-03 11:57:55,30.0063100,31.0873770,90,176,13,11,0,480459,5,12925,3544,1,10,7,0,1,1,60202,2147483647
7609,2026-01-03 11:57:52,30.0063480,31.0873720,91,169,13,21,0,480456,5,13579,3544,1,10,7,0,1,1,60202,2147483647
7608,2026-01-03 11:57:48,30.0065420,31.0873370,95,170,13,34,0,480435,5,14408,3544,1,14,7,0,1,1,60202,2147483647
7607,2026-01-03 11:57:42,30.0069930,31.0872470,99,170,13,44,0,480384,5,14607,3544,1,10,7,0,1,1,60202,2147483647
7606,2026-01-03 11:57:40,30.0071450,31.0872130,98,170,11,56,0,480367,5,14615,3543,1,16,8,0,1,1,60202,2147483647
7605,2026-01-03 11:57:38,30.0073570,31.0871630,98,165,11,68,0,480343,5,14604,3540,1,11,8,0,1,1,60202,2147483647
7604,2026-01-03 11:57:36,30.0076350,31.0870700,98,161,11,78,0,480310,5,14573,3539,1,16,8,0,1,1,60202,2147483647
7603,2026-01-03 11:57:31,30.0085650,31.0866680,95,159,11,90,0,480200,5,14617,3539,1,16,8,0,1,1,60202,2147483647
7602,2026-01-03 11:57:27,30.0094070,31.0862920,92,157,11,96,0,480100,5,14009,3539,1,16,8,0,1,1,60202,2147483647
7601,2026-01-03 11:57:23,30.0102900,31.0858520,88,157,10,97,0,479993,5,13403,3539,1,18,8,0,1,1,60202,2147483647
7600,2026-01-03 11:57:19,30.0111880,31.0854200,85,157,10,95,0,479885,5,13215,3535,1,18,8,0,1,1,60202,2147483647
7599,2026-01-03 11:57:15,30.0120980,31.0850030,82,158,10,92,0,479776,5,12896,3535,1,18,8,0,1,1,60202,2147483647
7598,2026-01-03 11:57:10,30.0129950,31.0846180,79,159,10,85,0,479670,5,12883,3535,1,16,8,0,1,1,60202,2147483647
7597,2026-01-03 11:57:05,30.0140450,31.0842020,72,161,11,74,0,479546,5,12878,3530,1,12,8,0,1,1,60202,2147483647
7596,2026-01-03 11:57:02,30.0146120,31.0839880,67,161,11,64,0,479480,5,12912,3530,1,16,8,0,1,1,60202,2147483647
7595,2026-01-03 11:56:59,30.0151180,31.0838000,63,161,11,53,0,479421,5,12891,3530,1,16,8,0,1,1,60202,2147483647
7594,2026-01-03 11:56:57,30.0154200,31.0836870,62,162,11,43,0,479386,5,12867,3526,1,15,8,0,1,1,60202,2147483647
7593,2026-01-03 11:56:55,30.0156830,31.0835880,62,161,11,33,0,479355,5,12896,3525,1,18,8,0,1,1,60202,2147483647
7592,2026-01-03 11:56:53,30.0159180,31.0834900,61,158,10,23,0,479327,5,12889,3525,1,17,8,0,1,1,60202,2147483647
7591,2026-01-03 11:56:50,30.0161370,31.0833800,61,152,10,12,0,479301,5,12890,3525,1,17,8,0,1,1,60202,2147483647
7590,2026-01-03 11:56:49,30.0161730,31.0833520,61,138,10,11,0,479296,5,12874,3522,1,13,9,0,1,1,60202,2147483647
